date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury,grade,council_recommendation,council_score,council_grade,publish,reason
2026-05-03,Donovan Mitchell,REB,4.5,FanDuel,5.5,0.75,0.663,82.3,OVER,Starter,Toronto Raptors @ Cleveland Cavaliers,2.22,1.0,Pending,0,,A,support,0.8227,A,true,NBA wager: Toronto Raptors @ Cleveland Cavaliers — Donovan Mitchell OVER 4.5 REB — FanDuel
2026-05-03,Jalen Duren,REB,9.5,FanDuel,8.7,0.84,0.617,75.2,UNDER,Starter,Orlando Magic @ Detroit Pistons,1.93,1.0,Pending,0,,A,support,0.7524,A,true,NBA wager: Orlando Magic @ Detroit Pistons — Jalen Duren UNDER 9.5 REB — FanDuel
2026-05-03,Jalen Duren,AST,1.5,Bovada,2.7,0.85,0.5,74.6,OVER,Starter,Orlando Magic @ Detroit Pistons,1.77,0.5,Pending,0,,B,support,0.7457,B,true,NBA wager: Orlando Magic @ Detroit Pistons — Jalen Duren OVER 1.5 AST — Bovada
2026-05-03,Sandro Mamukelashvili,REB,3.5,BetOnline.ag,4.9,0.7,0.482,61.7,OVER,Rotation,Toronto Raptors @ Cleveland Cavaliers,2.12,0.0,Pending,0,,C,support,0.6172,C,false,NBA wager: Toronto Raptors @ Cleveland Cavaliers — Sandro Mamukelashvili OVER 3.5 REB — BetOnline.ag
2026-05-03,Jarrett Allen,PTS,11.5,BetOnline.ag,13.9,0.7,0.474,75.2,OVER,Rotation,Toronto Raptors @ Cleveland Cavaliers,2.1,1.0,Pending,0,,A,support,0.7524,A,true,NBA wager: Toronto Raptors @ Cleveland Cavaliers — Jarrett Allen OVER 11.5 PTS — BetOnline.ag
2026-05-03,Duncan Robinson,PTS,10.5,BetMGM,13.6,0.75,0.47,75.2,OVER,Starter,Orlando Magic @ Detroit Pistons,1.95,1.0,Pending,0,,A,support,0.7524,A,true,NBA wager: Orlando Magic @ Detroit Pistons — Duncan Robinson OVER 10.5 PTS — BetMGM
2026-05-03,Duncan Robinson,3PTM,2.5,BetRivers,3.0,0.69,0.44,75.5,OVER,Starter,Orlando Magic @ Detroit Pistons,2.08,1.0,Pending,0,,A,support,0.7550,A,true,NBA wager: Orlando Magic @ Detroit Pistons — Duncan Robinson OVER 2.5 3PTM — BetRivers
2026-05-03,Anthony Black,REB,3.5,Fanatics,4.0,0.63,0.391,58.3,OVER,Rotation,Orlando Magic @ Detroit Pistons,2.2,0.0,Pending,0,,C,support,0.5830,C,false,NBA wager: Orlando Magic @ Detroit Pistons — Anthony Black OVER 3.5 REB — Fanatics
2026-05-03,Isaiah Stewart II,PTS,5.5,Bovada,6.9,0.62,0.391,58.3,OVER,Rotation,Orlando Magic @ Detroit Pistons,2.25,0.0,Pending,0,,C,support,0.5830,C,false,NBA wager: Orlando Magic @ Detroit Pistons — Isaiah Stewart II OVER 5.5 PTS — Bovada
2026-05-03,Paolo Banchero,AST,5.5,FanDuel,6.6,0.69,0.385,72.2,OVER,Starter,Orlando Magic @ Detroit Pistons,2.02,0.5,Pending,0,,B,support,0.7220,B,true,NBA wager: Orlando Magic @ Detroit Pistons — Paolo Banchero OVER 5.5 AST — FanDuel
