date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury,grade,council_recommendation,council_score,council_grade,publish,reason
2026-03-30,Austin Reaves,PTS,28.5,BetRivers,21.5,0.88,0.912,38.9,UNDER,Starter,Washington Wizards @ Los Angeles Lakers,2.18,0.0,Pending,0,,C,support,0.3888,PASS,false,NBA wager: Washington Wizards @ Los Angeles Lakers — Austin Reaves UNDER 28.5 PTS — BetRivers
2026-03-30,Luke Kennard,PTS,10.5,BetRivers,5.3,0.88,0.78,31.9,UNDER,Rotation,Washington Wizards @ Los Angeles Lakers,2.02,0.0,Pending,0,,C,support,0.3186,PASS,false,NBA wager: Washington Wizards @ Los Angeles Lakers — Luke Kennard UNDER 10.5 PTS — BetRivers
2026-03-30,Rui Hachimura,PTS,12.5,DraftKings,7.8,0.9,0.773,29.9,UNDER,Rotation,Washington Wizards @ Los Angeles Lakers,1.98,0.0,Pending,0,,C,support,0.2994,PASS,false,NBA wager: Washington Wizards @ Los Angeles Lakers — Rui Hachimura UNDER 12.5 PTS — DraftKings
2026-03-30,Dennis Schroder,PTS,9.5,DraftKings,5.3,0.9,0.769,39.4,UNDER,Rotation,Cleveland Cavaliers @ Utah Jazz,1.96,0.0,Pending,0,,C,support,0.3939,PASS,false,NBA wager: Cleveland Cavaliers @ Utah Jazz — Dennis Schroder UNDER 9.5 PTS — DraftKings
2026-03-30,Jaylen Brown,AST,5.5,DraftKings,7.0,0.81,0.629,12.7,OVER,Starter,Boston Celtics @ Atlanta Hawks,2.01,0.0,Pending,0,,C,abstain,0.1266,PASS,false,NBA wager: Boston Celtics @ Atlanta Hawks — Jaylen Brown OVER 5.5 AST — DraftKings
2026-03-30,Austin Reaves,AST,6.5,BetRivers,5.5,0.76,0.607,38.9,UNDER,Starter,Washington Wizards @ Los Angeles Lakers,2.12,0.0,Pending,0,,C,support,0.3888,PASS,false,NBA wager: Washington Wizards @ Los Angeles Lakers — Austin Reaves UNDER 6.5 AST — BetRivers
2026-03-30,Zaccharie Risacher,REB,2.5,BetOnline.ag,4.1,0.74,0.604,14.0,OVER,Rotation,Boston Celtics @ Atlanta Hawks,2.17,0.0,Pending,0,,C,abstain,0.1395,PASS,false,NBA wager: Boston Celtics @ Atlanta Hawks — Zaccharie Risacher OVER 2.5 REB — BetOnline.ag
2026-03-30,Dominick Barlow,REB,3.5,BetRivers,5.3,0.77,0.579,12.7,OVER,Rotation,Philadelphia 76ers @ Miami Heat,2.05,0.0,Pending,0,,C,abstain,0.1266,PASS,false,NBA wager: Philadelphia 76ers @ Miami Heat — Dominick Barlow OVER 3.5 REB — BetRivers
2026-03-30,Daniss Jenkins,AST,6.5,Bovada,7.6,0.68,0.536,0.0,OVER,Starter,Detroit Pistons @ Oklahoma City Thunder,2.25,0.0,Pending,0,,C,abstain,0.0000,PASS,false,NBA wager: Detroit Pistons @ Oklahoma City Thunder — Daniss Jenkins OVER 6.5 AST — Bovada
2026-03-30,Sam Merrill,AST,2.5,DraftKings,3.2,0.72,0.527,23.4,OVER,Starter,Cleveland Cavaliers @ Utah Jazz,2.12,0.0,Pending,0,,C,support,0.2339,PASS,false,NBA wager: Cleveland Cavaliers @ Utah Jazz — Sam Merrill OVER 2.5 AST — DraftKings
