date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury,grade,council_recommendation,council_score,council_grade,publish,reason
2026-05-05,Luke Kennard,AST,2.5,FanDuel,4.5,0.76,0.708,43.2,OVER,Starter,Los Angeles Lakers @ Oklahoma City Thunder,2.24,0.0,Pending,0,,C,support,0.4321,PASS,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — Luke Kennard OVER 2.5 AST — FanDuel
2026-05-05,Rui Hachimura,PTS,12.5,BetRivers,16.1,0.8,0.582,56.6,OVER,Starter,Los Angeles Lakers @ Oklahoma City Thunder,1.97,0.0,Pending,0,,C,support,0.5660,C,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — Rui Hachimura OVER 12.5 PTS — BetRivers
2026-05-05,LeBron James,PTS,20.5,Bovada,25.3,0.77,0.545,56.6,OVER,Starter,Los Angeles Lakers @ Oklahoma City Thunder,2.0,0.0,Pending,0,,C,support,0.5660,C,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — LeBron James OVER 20.5 PTS — Bovada
2026-05-05,LeBron James,AST,7.5,FanDuel,10.1,0.8,0.537,57.7,OVER,Starter,Los Angeles Lakers @ Oklahoma City Thunder,1.93,0.0,Pending,0,,C,support,0.5771,C,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — LeBron James OVER 7.5 AST — FanDuel
2026-05-05,James Harden,PTS,19.5,Bovada,22.3,0.75,0.51,75.4,OVER,Starter,Cleveland Cavaliers @ Detroit Pistons,2.0,1.0,Pending,0,,A,support,0.7540,A,true,NBA wager: Cleveland Cavaliers @ Detroit Pistons — James Harden OVER 19.5 PTS — Bovada
2026-05-05,Duncan Robinson,PTS,11.5,Bovada,13.9,0.71,0.446,76.0,OVER,Starter,Cleveland Cavaliers @ Detroit Pistons,2.05,1.0,Pending,0,,A,support,0.7602,A,true,NBA wager: Cleveland Cavaliers @ Detroit Pistons — Duncan Robinson OVER 11.5 PTS — Bovada
2026-05-05,Luguentz Dort,3PTM,1.5,BetMGM,2.5,0.8,0.439,56.6,OVER,Rotation,Los Angeles Lakers @ Oklahoma City Thunder,1.8,0.0,Pending,0,,C,support,0.5660,C,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — Luguentz Dort OVER 1.5 3PTM — BetMGM
2026-05-05,Tobias Harris,REB,6.5,Caesars,7.5,0.67,0.379,73.1,OVER,Starter,Cleveland Cavaliers @ Detroit Pistons,2.07,0.5,Pending,0,,B,support,0.7309,B,true,NBA wager: Cleveland Cavaliers @ Detroit Pistons — Tobias Harris OVER 6.5 REB — Caesars
2026-05-05,Tobias Harris,3PTM,1.5,FanDuel,2.1,0.64,0.372,59.8,OVER,Starter,Cleveland Cavaliers @ Detroit Pistons,2.16,0.0,Pending,0,,C,support,0.5976,C,false,NBA wager: Cleveland Cavaliers @ Detroit Pistons — Tobias Harris OVER 1.5 3PTM — FanDuel
2026-05-05,Chet Holmgren,3PTM,1.5,Fanatics,1.9,0.61,0.37,39.8,OVER,Starter,Los Angeles Lakers @ Oklahoma City Thunder,2.25,0.0,Pending,0,,C,support,0.3979,PASS,false,NBA wager: Los Angeles Lakers @ Oklahoma City Thunder — Chet Holmgren OVER 1.5 3PTM — Fanatics
