date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate,grade,edge_pct,council_recommendation,council_score,council_grade,publish,reason
2026-04-23,New York Knicks @ Atlanta Hawks,TOTAL,OVER 215.0,215.0,224.2,9.2,Bovada,1.91,0.5,Win,0.45,,0.6331,0.3669,13.8,-17.36,,B,72.7,support,0.7268,B,true,NBA wager: New York Knicks @ Atlanta Hawks — OVER 215.0 — Bovada
2026-04-23,Cleveland Cavaliers @ Toronto Raptors,SPREAD,Raptors +3.0,3.0,Toronto Raptors by 1.6,4.6,Bovada,1.95,0.0,Win,0.0,,0.7804,0.2196,34.93,-37.92,,C,43.4,support,0.4344,PASS,false,NBA wager: Cleveland Cavaliers @ Toronto Raptors — Raptors +3.0 — Bovada
2026-04-23,Cleveland Cavaliers @ Toronto Raptors,TOTAL,OVER 221.5,221.5,232.5,11.0,Bovada,1.91,0.5,Win,0.45,,0.7804,0.2196,34.93,-37.92,,B,72.4,support,0.7238,B,true,NBA wager: Cleveland Cavaliers @ Toronto Raptors — OVER 221.5 — Bovada
2026-04-23,Denver Nuggets @ Minnesota Timberwolves,TOTAL,OVER 233.5,233.5,248.0,14.5,LowVig.ag,1.93,0.5,Loss,-0.5,,0.6503,0.3497,19.36,-21.21,,B,72.4,support,0.7238,B,true,NBA wager: Denver Nuggets @ Minnesota Timberwolves — OVER 233.5 — LowVig.ag
