date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate,grade,edge_pct,council_recommendation,council_score,council_grade,publish,reason
2026-04-17,Charlotte Hornets @ Orlando Magic,SPREAD,Magic +3.5,3.5,Orlando Magic by 3.4,6.9,BetRivers,1.89,0.0,Win,0.0,,0.8385,0.1615,42.7,-45.2,,C,41.0,support,0.4095,PASS,false,NBA wager: Charlotte Hornets @ Orlando Magic — Magic +3.5 — BetRivers
2026-04-17,Charlotte Hornets @ Orlando Magic,TOTAL,OVER 218.5,218.5,232.1,13.6,BetRivers,1.88,0.5,Loss,-0.5,,0.8385,0.1615,42.7,-45.2,,B,71.4,support,0.7144,B,true,NBA wager: Charlotte Hornets @ Orlando Magic — OVER 218.5 — BetRivers
