date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate,grade,edge_pct,council_recommendation,council_score,council_grade,publish,reason
2026-05-03,Orlando Magic @ Detroit Pistons,MONEYLINE,Detroit Pistons ML,,91.3% win prob,15.5,FanDuel,1.32,0.0,Win,0.0,,0.913,0.087,15.54,-17.62,Detroit Pistons ML,C,59.1,support,0.5912,C,false,NBA wager: Orlando Magic @ Detroit Pistons — Detroit Pistons ML — FanDuel
2026-05-03,Orlando Magic @ Detroit Pistons,TOTAL,OVER 202.0,202.0,216.1,14.1,Caesars,1.91,0.5,Win,0.45,,0.913,0.087,15.54,-17.62,Detroit Pistons ML,B,71.4,support,0.7144,B,true,NBA wager: Orlando Magic @ Detroit Pistons — OVER 202.0 — Caesars
2026-05-03,Toronto Raptors @ Cleveland Cavaliers,SPREAD,Raptors +8.0,8.0,Toronto Raptors by 2.7,5.3,Fanatics,1.91,0.0,Loss,-0.0,,0.8181,0.1819,8.28,-9.98,,C,59.9,support,0.5988,C,false,NBA wager: Toronto Raptors @ Cleveland Cavaliers — Raptors +8.0 — Fanatics
2026-05-03,Toronto Raptors @ Cleveland Cavaliers,TOTAL,OVER 211.5,211.5,229.5,18.0,Fanatics,1.91,1.0,Win,0.91,,0.8181,0.1819,8.28,-9.98,,A,91.0,support,0.9103,A,true,NBA wager: Toronto Raptors @ Cleveland Cavaliers — OVER 211.5 — Fanatics
