date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate
2026-04-25,Detroit Pistons @ Orlando Magic,TOTAL,OVER 215.5,215.5,232.3,16.8,LowVig.ag,1.93,1.0,Pending,0,,0.6315,0.3685,17.06,-19.64,
2026-04-25,Oklahoma City Thunder @ Phoenix Suns,SPREAD,Suns +9.0,9.0,Phoenix Suns by 3.4,5.6,LowVig.ag,1.93,0.5,Pending,0,,0.5748,0.4252,34.22,-37.48,
2026-04-25,Oklahoma City Thunder @ Phoenix Suns,TOTAL,OVER 214.0,214.0,221.0,7.0,LowVig.ag,1.88,0.5,Pending,0,,0.5748,0.4252,34.22,-37.48,
2026-04-25,New York Knicks @ Atlanta Hawks,TOTAL,OVER 215.0,215.0,221.8,6.8,Fanatics,1.91,0.5,Pending,0,,0.6828,0.3172,23.23,-23.83,
2026-04-25,Denver Nuggets @ Minnesota Timberwolves,TOTAL,OVER 229.0,229.0,234.1,5.1,LowVig.ag,1.88,0.5,Pending,0,,0.5837,0.4163,8.86,-11.84,
