date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate
2026-04-17,Charlotte Hornets @ Orlando Magic,SPREAD,Magic +3.5,3.5,Orlando Magic by 3.4,6.9,BetRivers,1.89,0.5,Pending,0,,0.8385,0.1615,42.7,-45.2,
2026-04-17,Charlotte Hornets @ Orlando Magic,TOTAL,OVER 218.5,218.5,232.1,13.6,BetRivers,1.88,1.0,Pending,0,,0.8385,0.1615,42.7,-45.2,
