date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate
2026-05-02,Philadelphia 76ers @ Boston Celtics,SPREAD,76ers +8.5,8.5,Philadelphia 76ers by 2.2,6.3,DraftKings,1.91,0.5,Pending,0,,0.8022,0.1978,5.59,-8.79,
2026-05-02,Philadelphia 76ers @ Boston Celtics,TOTAL,OVER 205.5,205.5,212.1,6.6,DraftKings,1.91,0.5,Pending,0,,0.8022,0.1978,5.59,-8.79,
