date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury
2026-04-04,Stephon Castle,AST,8.5,FanDuel,10.1,0.77,0.656,30.4,OVER,Starter,San Antonio Spurs @ Denver Nuggets,2.16,0.25,Pending,0,
2026-04-04,Carlton Carrington,REB,3.5,BetRivers,2.0,0.8,0.603,30.1,UNDER,Rotation,Washington Wizards @ Miami Heat,2.0,0.25,Pending,0,
2026-04-04,Paul Reed Jr,PTS,7.5,BetOnline.ag,12.2,0.8,0.52,27.5,OVER,Rotation,Detroit Pistons @ Philadelphia 76ers,1.89,0.25,Pending,0,
2026-04-04,Nikola Jokic,PTS,25.5,Bovada,21.1,0.74,0.518,25.3,UNDER,Starter,San Antonio Spurs @ Denver Nuggets,2.05,0.25,Pending,0,
2026-04-04,Bruce Brown,PTS,7.5,FanDuel,10.0,0.72,0.478,23.4,OVER,Rotation,San Antonio Spurs @ Denver Nuggets,2.04,0.25,Pending,0,
2026-04-04,Daniss Jenkins,3PTM,1.5,FanDuel,2.2,0.71,0.427,21.2,OVER,Starter,Detroit Pistons @ Philadelphia 76ers,2.02,0.25,Pending,0,
2026-04-04,Keldon Johnson,PTS,12.5,Bovada,15.7,0.71,0.424,21.2,OVER,Rotation,San Antonio Spurs @ Denver Nuggets,2.0,0.25,Pending,0,
2026-04-04,Stephon Castle,REB,4.5,Bovada,6.9,0.77,0.391,21.7,OVER,Starter,San Antonio Spurs @ Denver Nuggets,1.8,0.25,Pending,0,
2026-04-04,Kel'el Ware,REB,7.5,Bovada,5.4,0.74,0.385,20.6,UNDER,Rotation,Washington Wizards @ Miami Heat,1.87,0.25,Pending,0,
2026-04-04,Luke Kornet,REB,4.5,BetOnline.ag,6.1,0.71,0.365,19.0,OVER,Rotation,San Antonio Spurs @ Denver Nuggets,1.92,0.25,Pending,0,
