date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury
2026-04-06,Stephon Castle,AST,8.5,FanDuel,10.4,0.8,0.729,33.7,OVER,Starter,Philadelphia 76ers @ San Antonio Spurs,2.16,0.25,Pending,0,
2026-04-06,Nickeil Alexander-Walker,PTS,19.5,FanDuel,23.4,0.8,0.595,29.7,OVER,Starter,New York Knicks @ Atlanta Hawks,2.0,0.25,Pending,0,
2026-04-06,Dominick Barlow,REB,3.5,FanDuel,6.4,0.81,0.595,30.3,OVER,Rotation,Philadelphia 76ers @ San Antonio Spurs,1.96,0.25,Pending,0,
2026-04-06,Max Strus,REB,4.5,Fanatics,6.6,0.86,0.547,30.4,OVER,Rotation,Cleveland Cavaliers @ Memphis Grizzlies,1.8,0.25,Pending,0,
2026-04-06,VJ Edgecombe,PTS,12.5,DraftKings,20.6,0.78,0.53,27.2,OVER,Starter,Philadelphia 76ers @ San Antonio Spurs,1.95,0.25,Pending,0,
2026-04-06,Christian Braun,PTS,12.5,Bovada,16.5,0.75,0.529,25.8,OVER,Starter,Portland Trail Blazers @ Denver Nuggets,2.05,0.25,Pending,0,
2026-04-06,Joel Embiid,3PTM,1.5,BetMGM,2.2,0.72,0.515,24.5,OVER,Starter,Philadelphia 76ers @ San Antonio Spurs,2.1,0.25,Pending,0,
2026-04-06,Devin Vassell,AST,2.5,DraftKings,3.2,0.72,0.486,23.7,OVER,Starter,Philadelphia 76ers @ San Antonio Spurs,2.05,0.25,Pending,0,
2026-04-06,C.J. McCollum,AST,3.5,BetRivers,5.5,0.81,0.45,25.0,OVER,Starter,New York Knicks @ Atlanta Hawks,1.8,0.25,Pending,0,
2026-04-06,Josh Hart,AST,4.5,BetMGM,3.8,0.73,0.433,22.2,UNDER,Starter,New York Knicks @ Atlanta Hawks,1.95,0.25,Pending,0,
