date,game,market,pick,line,proj,edge,book,odds,stake,result,profit,injury_notes,home_ml_prob,away_ml_prob,home_ml_edge,away_ml_edge,ml_candidate
2026-03-26,New York Knicks @ Charlotte Hornets,TOTAL,UNDER 224.5,224.5,219.4,5.1,Bovada,1.91,0.5,Pending,0,,0.7476,0.2524,18.58,-20.63,
2026-03-26,New Orleans Pelicans @ Detroit Pistons,SPREAD,Pelicans +5.0,5.0,New Orleans Pelicans by 0.2,4.8,BetUS,1.91,0.0,Pending,0,,0.7299,0.2701,7.64,-7.6,
2026-03-26,New Orleans Pelicans @ Detroit Pistons,TOTAL,OVER 225.5,225.5,233.6,8.1,BetUS,1.91,0.5,Pending,0,,0.7299,0.2701,7.64,-7.6,
2026-03-26,Sacramento Kings @ Orlando Magic,SPREAD,Kings +15.5,15.5,Sacramento Kings by 4.7,10.8,DraftKings,1.89,1.0,Pending,0,,0.8741,0.1259,-4.34,1.48,
