date,player,market,line,book,projection,prob,ev,edge_pct,bet,role,game,odds,stake,result,profit,injury
2026-03-24,Max Strus,REB,4.5,FanDuel,6.4,0.97,1.084,50.7,OVER,Rotation,Orlando Magic @ Cleveland Cavaliers,2.14,0.25,Pending,0,
2026-03-24,Mikal Bridges,PTS,12.5,BetMGM,8.9,0.79,0.54,27.7,UNDER,Starter,New Orleans Pelicans @ New York Knicks,1.95,0.25,Pending,0,
2026-03-24,Wendell Carter Jr,PTS,11.5,Bovada,13.7,0.74,0.521,25.4,OVER,Starter,Orlando Magic @ Cleveland Cavaliers,2.05,0.25,Pending,0,
2026-03-24,Jalen Brunson,3PTM,2.5,BetMGM,1.9,0.72,0.513,24.4,UNDER,Starter,New Orleans Pelicans @ New York Knicks,2.1,0.25,Pending,0,
2026-03-24,Mikal Bridges,3PTM,1.5,BetMGM,1.1,0.74,0.484,24.2,UNDER,Starter,New Orleans Pelicans @ New York Knicks,2.0,0.25,Pending,0,
2026-03-24,Aaron Gordon,AST,2.5,Bovada,3.2,0.71,0.481,22.9,OVER,Rotation,Denver Nuggets @ Phoenix Suns,2.1,0.25,Pending,0,
2026-03-24,James Harden,REB,4.5,DraftKings,6.0,0.85,0.464,26.9,OVER,Starter,Orlando Magic @ Cleveland Cavaliers,1.72,0.25,Pending,0,
2026-03-24,Goga Bitadze,REB,5.5,Caesars,6.7,0.68,0.454,21.3,OVER,Rotation,Orlando Magic @ Cleveland Cavaliers,2.13,0.25,Pending,0,
2026-03-24,Trey Murphy III,REB,4.5,DraftKings,6.1,0.83,0.453,25.9,OVER,Starter,New Orleans Pelicans @ New York Knicks,1.75,0.25,Pending,0,
2026-03-24,Moussa Diabate,PTS,8.5,FanDuel,6.0,0.79,0.453,24.5,UNDER,Starter,Sacramento Kings @ Charlotte Hornets,1.85,0.25,Pending,0,
